feature,f_score,p_value,selected
GJC3,16.66474679843153,4.562623145682225e-10,False
SLC7A13,16.6264473226907,4.789720953605368e-10,False
CBLN2,16.617943860219558,4.841665284254383e-10,False
KRTAP20-3,16.602552582223638,4.937129613368953e-10,False
SPACA3,16.518889343500476,5.490157598166814e-10,False
MGC45800,16.510598329389612,5.548247626979249e-10,False
BARHL2,16.472430635103088,5.823740965159849e-10,False
LOC441046,16.430343422722363,6.143504758245792e-10,False
SERPINA13,16.42082931654446,6.218202856354002e-10,False
LOC653566,16.354850146662372,6.761977282985454e-10,False
HIST1H2AL,16.353382246111135,6.774604148625063e-10,False
C17orf104,16.281264429640686,7.425064518805763e-10,False
C1orf87,16.265167427519476,7.578621154853457e-10,False
ZIM3,16.25514301409481,7.675858195688383e-10,False
SOX1,16.2519913091392,7.706688291471334e-10,False
DIO3,16.251323445794732,7.713237328424923e-10,False
ASGR1,16.177330916744772,8.47457752902191e-10,False
KIR3DL3,16.117165935324593,9.149039527855011e-10,False
GPR143,16.073762324009586,9.668889682525077e-10,False
IAH1,16.07295576306858,9.678826016792265e-10,False
TMC2,16.015862663705967,1.0408908766216433e-09,False
ADCY4,15.9531353470975,1.1275069455249901e-09,False
RIMS4,15.944525800636178,1.1399480426532901e-09,False
HTR1E,15.928519828652664,1.1634453004455853e-09,False
TTLL2,15.920972746466454,1.1746930171165714e-09,False
MIR523,15.885740007822386,1.228666007722621e-09,False
